,X,Condition,Price,Model_Year,Mileage,Exterior_Color,Make,Type,Feedback_Perc,N_Reviews,Seller_Status,Auction,Buy_Now,num_pos_words,uses_excl,all_caps,has_warranty,review_polarity,review_positivity
1427,1427,New,15178.68,2017,1,black,Yamaha,Sport Bike,100,35,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1428,1428,New,8115,2014,0,red,Yamaha,Cruiser,100,673,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1429,1429,Used,1964.5,2007,0,other,Honda,Gasoline,100,305,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1430,1430,New,8614.28,2016,0,green,Kawasaki,Standard,9.7,21748,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1431,1431,Used,4133.95,2015,450,black,Kawasaki,Sport Bike,9.1,307,Private Seller,TRUE,FALSE,0,TRUE,FALSE,TRUE,0,0
1432,1432,New,1506.34,2017,1,blue,Other,Off-Road,9.5,1914,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1433,1433,Used,8135.52,2009,18926,white,Harley-Davidson,Other,100,128,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1434,1434,Used,32751.42,2008,19118,black,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1435,1435,Used,6758.25,1974,5300,grey,Honda,Café Racer,100,6,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1436,1436,New,11613.68,2016,1,grey,Kawasaki,Sport Bike,100,334,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1437,1437,Used,4258.99,2003,46689,red,Honda,Cruiser,100,147,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1438,1438,Used,329.07,2007,15416,red,Yamaha,Sport Bike,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1439,1439,Used,8250.53,2010,14000,red,Harley-Davidson,Cruiser,100,221,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1440,1440,New,11122.08,2017,0,other,Honda,Dual-Purpose,9.8,21591,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
1441,1441,New,23099,2016,20,red,Indian,Cruiser,100,2154,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
1442,1442,New,13197.36,2017,0,yellow,Suzuki,Sport Bike,100,903,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1443,1443,Used,13675.85,2017,184,other,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1444,1444,New,7126,2015,0,black,Yamaha,Cruiser,100,673,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1445,1445,New,1430,2017,0,blue,Suzuki,Standard,100,3453,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1446,1446,New,8224.34,2015,0,black,Kawasaki,Sport Bike,6.6,372,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
1447,1447,Used,2000.34,2016,1,other,Other,Cruiser,100,22,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.468181818,0.602272727
1448,1448,Used,6604.15,2011,11906,black,Harley-Davidson,Touring,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1449,1449,Used,819.87,1979,36800,other,Kawasaki,Café Racer,100,101,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1450,1450,Used,3730.11,2009,32500,black,Kawasaki,Sport Bike,100,170,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1451,1451,New,15180,2017,2,black,BMW,Other,100,446,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
1452,1452,Used,1758,2015,0,blue,Yamaha,Off-Road,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1453,1453,Used,7343.98,1977,3448,black,Harley-Davidson,Café Racer,100,436,Private Seller,TRUE,FALSE,2,FALSE,TRUE,FALSE,0.174715909,0.738636364
1454,1454,New,46068,2017,7,blue,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1455,1455,New,5672.56,2015,2,blue,Suzuki,Standard,8.9,3148,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1456,1456,Used,1097.7,2006,8351,red,Kawasaki,Sport Bike,100,72,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1457,1457,Used,24417.35,2004,42846,white,Honda,Trike,80,98,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1458,1458,Used,1560.47,2007,16363,grey,Suzuki,Touring,100,96,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1459,1459,New,15010.68,2014,0,blue,Yamaha,Cruiser,100,673,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1460,1460,New,29698.68,2017,2,blue,Other,Other,100,35,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1461,1461,Used,9142.27,1975,15102,red,Triumph,Standard,100,2720,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1462,1462,New,48708,2017,1,white,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1463,1463,Used,3044.65,2005,20637,blue,Yamaha,Sport Bike,9.1,218,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1464,1464,Used,13116.6,2016,17238,blue,Harley-Davidson,Cruiser,100,297820,other,FALSE,TRUE,1,FALSE,FALSE,TRUE,0.7,0.6
1465,1465,Used,9536.01,2011,1771,black,Honda,Standard,100,1342,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1466,1466,Used,20031.09,2015,3536,black,Harley-Davidson,Touring,100,179,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1467,1467,Used,14.61,1993,22005,red,Harley-Davidson,Cruiser,100,1405,other,TRUE,TRUE,2,FALSE,FALSE,FALSE,0.707272727,0.740909091
1468,1468,Used,958.97,2017,737,black,BMW,Touring,99,1135,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1469,1469,New,7464.7,2016,0,green,Kawasaki,Off-Road,100,876,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1470,1470,Used,4262.59,2006,92169,other,Honda,Touring,100,2,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1471,1471,Used,10872.12,2008,59142,red,Honda,Touring,100,508,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1472,1472,Used,20719.71,2016,924,black,Kawasaki,Sport Bike,100,512,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1473,1473,Used,20254.12,2016,1323,black,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1474,1474,Used,13599.05,2017,805,white,Indian,Touring,100,251,Private Seller,TRUE,FALSE,1,FALSE,FALSE,TRUE,0,0
1475,1475,Used,19664.73,2005,68000,black,Honda,Cruiser,100,1,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1476,1476,Used,2145.92,2015,2341,blue,Yamaha,Sport Bike,100,987,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1477,1477,Used,3127.69,1975,5000,orange,Yamaha,Café Racer,100,357,Private Seller,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.416666667,0.544444444
1478,1478,Used,775.72,2006,4267,green,Other,Standard,100,494,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.455,0.423333333
1479,1479,Used,5730.18,1987,6500,blue,Honda,Sport Bike,100,4,other,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.345,0.643333333
1480,1480,Used,22062.18,2015,7687,black,Harley-Davidson,Cruiser,100,960,other,FALSE,TRUE,2,FALSE,FALSE,TRUE,0.131349206,0.450198413
1481,1481,Used,8250.53,2010,14000,red,Harley-Davidson,Cruiser,100,221,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1482,1482,Used,13675.85,2017,184,other,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1483,1483,Used,6604.15,2011,11906,black,Harley-Davidson,Touring,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1484,1484,Used,819.87,1979,36800,other,Kawasaki,Café Racer,100,101,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1485,1485,New,15180,2017,2,black,BMW,Other,100,446,other,TRUE,FALSE,0,FALSE,FALSE,TRUE,0,0
1486,1486,New,1430,2017,0,red,Suzuki,Standard,100,3453,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1487,1487,Used,3819.53,2004,54000,red,Honda,Cruiser,100,64,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1488,1488,Used,4185,1984,93693,other,Harley-Davidson,Other,8.5,661,Private Seller,FALSE,TRUE,1,FALSE,TRUE,FALSE,0.91,0.78
1489,1489,Used,29486.94,2012,11000,blue,Honda,Touring,100,8788,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1490,1490,Used,819.87,1979,36800,other,Kawasaki,Café Racer,100,101,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1491,1491,New,1430,2017,0,red,Suzuki,Standard,100,3453,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1492,1492,Used,2815.3,2008,35225,blue,BMW,Touring,99,1135,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1493,1493,Used,5403.24,2013,34100,white,BMW,Dual-Purpose,100,497,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.45,0.6
1494,1494,Used,31429.16,2007,19606,black,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1495,1495,Used,4185,1984,93693,other,Harley-Davidson,Other,8.5,661,Private Seller,FALSE,TRUE,1,FALSE,TRUE,FALSE,0.91,0.78
1496,1496,Used,694.75,2006,8646,black,Yamaha,Cruiser,100,52,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1497,1497,New,23776.5,2017,0,white,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1498,1498,Used,1526.9,2005,20137,red,Yamaha,Sport Bike,100,88,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1499,1499,Used,2199.63,1986,30861,red,Yamaha,Touring,100,86,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1500,1500,Used,650.89,1986,29553,black,Honda,Cruiser,100,218,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.15,0.95
1501,1501,Used,10258.69,2016,2782,red,Indian,Touring,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1502,1502,Used,1677.06,1996,33338,red,Kawasaki,Touring,100,660,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.058888889,0.57
1503,1503,Used,932.78,1976,4500,red,Kawasaki,Standard,100,17,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1504,1504,New,29698.68,2017,2,blue,Other,Other,100,35,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1505,1505,New,48708,2017,1,white,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1506,1506,New,7464.7,2016,0,green,Kawasaki,Off-Road,100,876,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1507,1507,Used,8099.89,1967,150,blue,Harley-Davidson,Other,100,682,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1508,1508,Used,4262.59,2006,92169,other,Honda,Touring,100,2,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1509,1509,Used,10872.12,2008,59142,red,Honda,Touring,100,508,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1510,1510,Used,14382.49,1981,700,black,Honda,Café Racer,100,63,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1511,1511,Used,1684.16,1991,20000,white,Kawasaki,Other,9.3,375,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0.2,0.2
1512,1512,Used,9214.13,2008,2081,black,BMW,Touring,100,253,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.170454545,0.734848485
1513,1513,New,6632.74,2017,0,blue,Yamaha,Off-Road,9.8,2855,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1514,1514,Used,45873.48,2015,348,black,Harley-Davidson,Other,100,238,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1515,1515,Used,6039.75,2003,10146,black,Honda,Touring,100,14,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1516,1516,Used,1404.33,1987,11387,white,Honda,Dual-Purpose,8.5,389,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.046428571,0.533928571
1517,1517,Used,6011.14,2012,5917,black,Harley-Davidson,Cruiser,5.8,341,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1518,1518,Used,1865.12,2013,2803,red,Honda,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1519,1519,Used,33223.88,2015,1000,other,Harley-Davidson,Touring,100,461,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.318181818,0.477272727
1520,1520,Used,5907.92,2000,49436,black,Harley-Davidson,Custom,100,1205,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1521,1521,Used,14751.54,2007,2555,other,Ducati,Sport Bike,100,99,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1522,1522,Used,16916.16,2006,72000,other,Honda,Trike,100,1,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1523,1523,New,10162,2015,0,white,Yamaha,Cruiser,100,673,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1524,1524,Used,2164.42,2012,3159,green,Kawasaki,Sport Bike,100,19,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1525,1525,Used,4768.71,1978,30600,black,Honda,Sport Bike,100,551,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1526,1526,Used,1579.12,1982,30723,red,Honda,Touring,9.2,6104,other,TRUE,TRUE,1,TRUE,TRUE,FALSE,0.304166667,0.458333333
1527,1527,Used,22416,1983,0,white,Kawasaki,Other,95,239,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0,0
1528,1528,Used,4546.64,1993,12000,red,Harley-Davidson,Cruiser,6.9,698,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.377083333,0.616666667
1529,1529,Used,915.51,1982,84000,red,Honda,Touring,100,1092,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1530,1530,Used,5938.74,2007,9187,black,Yamaha,Cruiser,100,120,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1531,1531,Used,2815.3,2008,35225,blue,BMW,Touring,99,1135,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1532,1532,Used,5417.74,2014,2050,green,Yamaha,Cruiser,100,70,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1533,1533,Used,10869.95,2002,22132,red,Harley-Davidson,Touring,100,113,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1534,1534,Used,2704.28,1993,4398,red,Kawasaki,Sport Bike,100,1277,Private Seller,TRUE,FALSE,0,TRUE,TRUE,FALSE,0.4,0.875
1535,1535,Used,7895.87,1995,59413,green,Honda,Trike,100,107,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,-0.166666667,0.5
1536,1536,New,2501.4,2017,0,red,Other,Sport Bike,100,2390,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1537,1537,Used,10258.69,2016,2782,red,Indian,Touring,100,117,other,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1538,1538,New,23776.5,2017,0,white,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1539,1539,Used,17513.46,2012,1890,black,Other,Sport Bike,100,2,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1540,1540,Used,27458.66,2005,37566,blue,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1541,1541,Used,14382.49,1981,700,black,Honda,Café Racer,100,63,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1542,1542,Used,1684.16,1991,20000,white,Kawasaki,Other,9.3,375,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0.2,0.2
1543,1543,Used,3682.51,2006,8508,red,Kawasaki,Standard,100,887,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1544,1544,Used,6039.75,2003,10146,black,Honda,Touring,100,14,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1545,1545,New,23562.99,2010,2700,red,Harley-Davidson,Cruiser,8.7,659,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1546,1546,Used,1404.33,1987,11387,white,Honda,Dual-Purpose,8.5,389,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0.046428571,0.533928571
1547,1547,Used,2845.57,2001,5052,black,Harley-Davidson,Custom,100,94,Private Seller,TRUE,FALSE,1,TRUE,FALSE,FALSE,1,1
1548,1548,Used,2654.26,2001,26140,green,Kawasaki,Sport Bike,100,309,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.244166667,0.770833333
1549,1549,Used,927.42,2015,350,red,Other,Scooter,100,8,Owner,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1550,1550,Used,1865.12,2013,2803,red,Honda,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1551,1551,Used,5907.92,2000,49436,black,Harley-Davidson,Custom,100,1205,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1552,1552,Used,9563.78,2008,18428,red,Suzuki,Touring,100,886,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1553,1553,Used,7998.45,2007,411,black,Yamaha,Cruiser,100,102,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.412121212,0.551515152
1554,1554,Used,32764.87,1991,1500,blue,Harley-Davidson,Standard,100,1136,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1555,1555,Used,16916.16,2006,72000,other,Honda,Trike,100,1,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1556,1556,New,10162,2015,0,white,Yamaha,Cruiser,100,673,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1557,1557,Used,2164.42,2012,3159,green,Kawasaki,Sport Bike,100,19,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1558,1558,Used,10361.46,2013,3147,orange,Honda,Sport Bike,100,22,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1559,1559,Used,6644.04,1975,6611,blue,Suzuki,Touring,9.7,7182,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1560,1560,New,16298.68,2015,0,red,Yamaha,Dual-Purpose,100,334,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1561,1561,Used,26314,2017,602,white,BMW,Standard,100,92,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1562,1562,Used,15571.98,2016,900,white,Yamaha,Sport Bike,100,800,Private Seller,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1563,1563,Used,915.51,1982,84000,red,Honda,Touring,100,1092,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1564,1564,Used,2704.28,1993,4398,red,Kawasaki,Sport Bike,100,1277,Private Seller,TRUE,FALSE,0,TRUE,TRUE,FALSE,0.4,0.875
1565,1565,New,16827.68,2016,1,red,Yamaha,Sport Bike,100,334,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1566,1566,Used,7895.87,1995,59413,green,Honda,Trike,100,107,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,-0.166666667,0.5
1567,1567,New,2501.4,2017,0,red,Other,Sport Bike,100,2390,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1568,1568,Used,4776.6,2008,18233,other,Honda,Gasoline,100,1112,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,-0.1875,0.5
1569,1569,Used,3836.92,1978,12500,other,Honda,Sport Bike,100,303,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.136363636,0.454545455
1570,1570,Used,2139.39,2009,21176,green,Kawasaki,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1571,1571,Used,27458.66,2005,37566,blue,Honda,Trike,100,430,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1572,1572,Used,34004.08,2015,782,black,Harley-Davidson,Touring,100,3127,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1573,1573,Used,3682.51,2006,8508,red,Kawasaki,Standard,100,887,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1574,1574,Used,885.07,2007,4880,blue,Yamaha,Scooter,100,168,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1575,1575,Used,67.75,1973,4003,blue,Yamaha,Dual-Purpose,100,176,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1576,1576,Used,7566.42,2012,6888,yellow,Harley-Davidson,Cruiser,6.9,48,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1577,1577,Used,1202.97,2012,30954,other,BMW,Touring,100,570,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.366666667,0.7
1578,1578,Used,4383.5,2006,0,other,Honda,Gasoline,100,305,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1579,1579,Used,4455.07,2014,2085,green,Kawasaki,Touring,100,205,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1580,1580,Used,10364.71,2013,2274,blue,Yamaha,Sport Bike,100,22,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1581,1581,Used,2654.26,2001,26140,green,Kawasaki,Sport Bike,100,309,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.244166667,0.770833333
1582,1582,Used,927.42,2015,350,red,Other,Scooter,100,8,Owner,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1583,1583,Used,1622.18,1983,9123,red,Honda,Standard,100,442,other,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.368181818,0.727272727
1584,1584,Used,7350.94,2012,55036,grey,BMW,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1585,1585,Used,1202.97,2012,30954,other,BMW,Touring,100,570,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.366666667,0.7
1586,1586,Used,4383.5,2006,0,other,Honda,Gasoline,100,305,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1587,1587,Used,4455.07,2014,2085,green,Kawasaki,Touring,100,205,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1588,1588,Used,10364.71,2013,2274,blue,Yamaha,Sport Bike,100,22,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1589,1589,Used,21903.94,2016,969,blue,Harley-Davidson,Touring,100,3127,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1590,1590,Used,2654.26,2001,26140,green,Kawasaki,Sport Bike,100,309,Private Seller,FALSE,TRUE,1,FALSE,FALSE,FALSE,0.244166667,0.770833333
1591,1591,Used,927.42,2015,350,red,Other,Scooter,100,8,Owner,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1592,1592,Used,1622.18,1983,9123,red,Honda,Standard,100,442,other,FALSE,TRUE,2,FALSE,FALSE,FALSE,0.368181818,0.727272727
1593,1593,Used,7350.94,2012,55036,grey,BMW,Gasoline,100,501,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1594,1594,Used,1471.41,2006,25835,green,Kawasaki,Sport Bike,100,2,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1595,1595,Used,19083.05,2016,662,blue,Yamaha,Sport Bike,80,98,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1596,1596,Used,1928.88,2003,38647,blue,BMW,Touring,100,9,Private Seller,TRUE,TRUE,0,FALSE,FALSE,FALSE,0,0
1597,1597,Used,989.86,2004,4510,blue,Suzuki,Sport Bike,100,1465,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1598,1598,New,13921.14,2016,188,grey,BMW,Gasoline,100,161,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1599,1599,Used,9793.53,2011,7310,black,Harley-Davidson,Sport Bike,100,259,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1600,1600,Used,10874.58,2006,558,yellow,Yamaha,Touring,100,462,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,-0.012878788,0.343181818
1601,1601,Used,4057.49,2005,18985,yellow,BMW,Dual-Purpose,100,16,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1602,1602,Used,4447.6,1982,28000,other,Honda,Café Racer,100,127,Private Seller,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1603,1603,Used,3240.58,2008,15397,black,Suzuki,Sport Bike,100,374,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1604,1604,Used,25173.43,2009,19302,black,Honda,Trike,100,518,Private Seller,TRUE,FALSE,1,FALSE,FALSE,FALSE,0.5,0.538461538
1605,1605,Used,5690.91,2006,18999,red,Suzuki,Sport Bike,100,495,Private Seller,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.338888889,0.605555556
1606,1606,Used,8508.19,2013,6790,black,Honda,Cruiser,100,762,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0.3875,0.4625
1607,1607,New,12801.68,2016,1,green,Kawasaki,Touring,100,334,other,FALSE,TRUE,0,FALSE,FALSE,TRUE,0,0
1608,1608,Used,3864.08,2012,8523,red,Kawasaki,Sport Bike,100,1570,other,TRUE,TRUE,1,FALSE,FALSE,FALSE,0.068181818,0.265734266
1609,1609,Used,7872.26,2005,23719,red,BMW,Gasoline,100,532,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1610,1610,Used,3278.26,2016,1762,red,Honda,Standard,100,1978,other,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1611,1611,Used,1393.45,2003,8998,other,Suzuki,Sport Bike,100,671,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
1612,1612,Used,12358.94,2014,2902,black,Harley-Davidson,Touring,100,331,Private Seller,TRUE,FALSE,2,TRUE,FALSE,FALSE,0.568181818,0.727272727
1613,1613,Used,2881.74,2009,8900,black,Suzuki,Naked,100,331,Private Seller,TRUE,FALSE,2,FALSE,FALSE,FALSE,0.5,0.65
1614,1614,Used,5383.67,2016,195,red,Kawasaki,Standard,100,1342,other,FALSE,TRUE,0,FALSE,FALSE,FALSE,0,0
1615,1615,Used,7464.45,2006,833,yellow,Yamaha,Sport Bike,100,732,Private Seller,TRUE,FALSE,0,FALSE,FALSE,FALSE,0,0
